patient_number,data_path,label
5,/data/duke_data/patients/png_out_64/5/pos/1-093-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-094-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-095-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-096-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-097-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-098-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-099-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-100-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-101-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-102-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-103-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-104-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-105-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-106-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-107-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-108-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-109-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-110-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-111-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-112-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-113-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-114-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-115-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-116-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-117-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-118-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-119-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-120-5.png,pos
5,/data/duke_data/patients/png_out_64/5/pos/1-121-5.png,pos
5,/data/duke_data/patients/png_out_64/5/neg/1-153-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-036-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-138-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-060-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-039-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-040-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-054-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-142-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-032-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-057-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-155-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-047-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-148-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-059-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-034-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-145-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-160-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-137-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-018-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-158-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-068-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-139-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-067-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-045-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-043-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-041-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-140-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-143-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-049-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-037-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-011-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-003-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-033-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-070-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-020-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-028-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-063-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-156-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-135-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-131-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-055-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-056-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-134-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-024-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-035-5.png,neg
5,/data/duke_data/patients/png_out_64/5/neg/1-147-5.png,neg
7,/data/duke_data/patients/png_out_64/7/pos/1-100-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-101-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-102-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-103-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-104-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-105-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-106-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-107-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-108-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-109-7.png,pos
7,/data/duke_data/patients/png_out_64/7/pos/1-110-7.png,pos
7,/data/duke_data/patients/png_out_64/7/neg/1-017-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-194-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-149-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-041-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-128-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-192-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-120-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-170-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-036-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-057-7.png,neg
7,/data/duke_data/patients/png_out_64/7/neg/1-140-7.png,neg
9,/data/duke_data/patients/png_out_64/9/pos/1-066-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-067-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-068-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-069-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-070-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-071-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-072-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-073-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-074-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-075-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-076-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-077-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-078-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-079-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-080-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-081-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-082-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-083-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-084-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-085-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-086-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-087-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-088-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-089-9.png,pos
9,/data/duke_data/patients/png_out_64/9/pos/1-090-9.png,pos
9,/data/duke_data/patients/png_out_64/9/neg/1-132-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-055-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-060-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-154-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-113-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-047-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-032-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-118-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-049-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-135-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-134-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-136-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-003-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-124-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-150-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-057-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-155-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-140-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-103-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-098-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-149-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-018-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-139-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-145-9.png,neg
9,/data/duke_data/patients/png_out_64/9/neg/1-109-9.png,neg
10,/data/duke_data/patients/png_out_64/10/pos/1-105-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-106-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-107-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-108-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-109-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-110-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-111-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-112-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-113-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-114-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-115-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-116-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-117-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-118-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-119-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-120-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-121-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-122-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-123-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-124-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-125-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-126-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-127-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-128-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-129-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-130-10.png,pos
10,/data/duke_data/patients/png_out_64/10/pos/1-131-10.png,pos
10,/data/duke_data/patients/png_out_64/10/neg/1-138-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-091-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-093-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-090-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-139-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-056-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-089-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-055-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-049-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-067-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-059-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-003-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-088-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-140-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-057-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-096-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-146-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-043-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-063-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-143-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-018-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-098-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-060-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-087-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-034-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-036-10.png,neg
10,/data/duke_data/patients/png_out_64/10/neg/1-047-10.png,neg
11,/data/duke_data/patients/png_out_64/11/pos/1-052-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-053-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-054-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-055-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-056-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-057-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-058-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-059-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-060-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-061-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-062-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-063-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-064-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-065-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-066-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-067-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-068-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-069-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-070-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-071-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-072-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-073-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-074-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-075-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-076-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-077-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-078-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-079-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-080-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-081-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-082-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-083-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-084-11.png,pos
11,/data/duke_data/patients/png_out_64/11/pos/1-085-11.png,pos
11,/data/duke_data/patients/png_out_64/11/neg/1-110-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-103-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-043-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-151-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-006-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-128-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-030-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-020-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-104-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-118-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-123-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-015-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-148-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-107-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-046-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-175-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-122-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-099-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-037-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-137-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-036-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-032-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-034-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-018-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-101-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-154-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-040-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-179-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-019-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-159-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-017-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-129-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-005-11.png,neg
11,/data/duke_data/patients/png_out_64/11/neg/1-041-11.png,neg
12,/data/duke_data/patients/png_out_64/12/pos/1-047-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-048-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-049-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-050-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-051-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-052-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-053-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-054-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-055-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-056-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-057-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-058-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-059-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-060-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-061-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-062-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-063-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-064-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-065-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-066-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-067-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-068-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-069-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-070-12.png,pos
12,/data/duke_data/patients/png_out_64/12/pos/1-071-12.png,pos
