data_path,label
/data/duke_data/size_64/split_datalabel/neg/1-151-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-029-99_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-068-42_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-118-31_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-038-64_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-125-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-142-83_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-002-57_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-037-68_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-144-5_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-141-96_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-099-22_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-112-29_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-044-49_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-107-83_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-038-50_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-159-71_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-014-32_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-011-99_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-012-47_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-013-90_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-046-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-030-20_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-145-38_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-007-57_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-073-89_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-102-78_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-023-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-065-66_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-131-59_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-076-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-011-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-023-37_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-087-32_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-131-83_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-008-36_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-054-4_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-128-91_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-095-43_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-008-58_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-094-8_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-141-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-116-3_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-119-83_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-084-32_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-170-21_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-124-50_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-089-85_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-170-7_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-115-48_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-143-5_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-008-25_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-100-99_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-083-46_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-151-55_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-178-71_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-014-13_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-017-15_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-018-98_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-148-77_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-150-75_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-106-24_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-104-72_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-031-11_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-097-97_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-001-67_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-015-54_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-076-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-041-21_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-082-37_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-052-50_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-086-65_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-062-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-043-59_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-068-8_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-138-16_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-082-2_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-115-29_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-095-8_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-037-86_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-144-49_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-019-6_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-007-81_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-155-24_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-054-27_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-082-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-172-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-026-40_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-005-13_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-004-22_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-055-35_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-047-50_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-106-6_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-005-2_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-006-25_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-089-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-135-16_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-017-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-129-99_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-026-59_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-019-71_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-030-57_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-042-1_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-018-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-017-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-164-7_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-145-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-049-49_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-111-64_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-026-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-151-84_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-132-100_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-184-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-033-31_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-009-93_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-055-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-001-95_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-059-69_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-183-29_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-031-31_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-013-67_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-159-13_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-055-42_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-084-3_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-103-29_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-060-15_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-013-53_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-039-26_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-144-25_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-175-97_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-030-8_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-100-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-027-11_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-010-12_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-015-82_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-149-9_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-133-67_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-018-36_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-057-64_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-102-2_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-150-8_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-133-99_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-030-95_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-091-89_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-027-39_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-135-19_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-083-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-118-37_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-010-77_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-082-96_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-037-11_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-155-77_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-188-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-133-45_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-067-5_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-114-41_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-111-22_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-032-12_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-151-49_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-003-55_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-032-19_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-043-33_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-116-41_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-021-89_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-146-9_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-125-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-013-84_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-161-78_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-010-74_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-081-52_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-031-86_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-064-21_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-038-21_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-099-39_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-074-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-012-84_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-153-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-198-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-114-75_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-034-3_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-150-48_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-033-21_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-069-74_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-134-50_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-153-27_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-099-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-070-93_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-031-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-073-48_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-023-97_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-053-85_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-073-29_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-095-25_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-126-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-106-59_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-208-7_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-035-1_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-151-71_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-055-61_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-139-72_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-125-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-123-50_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-133-8_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-123-93_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-116-27_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-150-97_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-048-38_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-134-95_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-046-38_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-130-74_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-056-26_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-033-42_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-154-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-002-78_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-156-3_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-032-95_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-021-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-052-17_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-051-36_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-053-81_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-096-69_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-154-80_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-128-94_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-192-86_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-042-11_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-004-99_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-099-43_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-048-31_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-189-29_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-092-65_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-149-74_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-093-62_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-178-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-018-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-028-52_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-129-54_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-211-46_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-007-83_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-111-19_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-068-3_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-080-62_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-005-64_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-052-2_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-145-88_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-054-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-152-32_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-162-88_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-010-59_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-092-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-145-54_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-016-11_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-158-78_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-171-33_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-183-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-006-40_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-004-92_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-048-100_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-045-54_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-077-32_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-029-38_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-088-8_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-132-13_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-017-44_64.png,neg
